pred: fbmj0, true: fadg0, file: sa1, noise: SIGNAL020.wav, level: 0 dB.
pred: mclm0, true: mclm0, file: sa2, noise: SIGNAL014.wav, level: 25 dB.
pred: mcmb0, true: mcmb0, file: sa1, noise: SIGNAL023.wav, level: 25 dB.
pred: mcmb0, true: mcmb0, file: sa2, noise: SIGNAL004.wav, level: 25 dB.
pred: mcmj0, true: mcmj0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: mcmj0, true: mcmj0, file: sa2, noise: SIGNAL002.wav, level: 25 dB.
pred: mcpm0, true: mcpm0, file: sa1, noise: SIGNAL007.wav, level: 25 dB.
pred: mcpm0, true: mcpm0, file: sa2, noise: SIGNAL017.wav, level: 25 dB.
pred: mcrc0, true: mcrc0, file: sa1, noise: SIGNAL011.wav, level: 25 dB.
pred: mcrc0, true: mcrc0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mcre0, true: mcre0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: mcre0, true: mcre0, file: sa2, noise: SIGNAL005.wav, level: 25 dB.
pred: mpmb0, true: mcsh0, file: sa1, noise: SIGNAL007.wav, level: 25 dB.
pred: mrjh0, true: mcsh0, file: sa2, noise: SIGNAL002.wav, level: 25 dB.
pred: mcss0, true: mcss0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mcss0, true: mcss0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mcth0, true: mcth0, file: sa1, noise: SIGNAL024.wav, level: 25 dB.
pred: mcth0, true: mcth0, file: sa2, noise: SIGNAL004.wav, level: 25 dB.
pred: mctm0, true: mctm0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mctm0, true: mctm0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mctt0, true: mctt0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mctt0, true: mctt0, file: sa2, noise: SIGNAL004.wav, level: 25 dB.
pred: mctw0, true: mctw0, file: sa1, noise: SIGNAL006.wav, level: 25 dB.
pred: mctw0, true: mctw0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mcxm0, true: mcxm0, file: sa1, noise: SIGNAL013.wav, level: 25 dB.
pred: mcxm0, true: mcxm0, file: sa2, noise: SIGNAL015.wav, level: 25 dB.
pred: mdab0, true: mdab0, file: sa1, noise: SIGNAL015.wav, level: 25 dB.
pred: fdtd0, true: mdab0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mdac0, true: mdac0, file: sa1, noise: SIGNAL011.wav, level: 25 dB.
pred: mdac0, true: mdac0, file: sa2, noise: SIGNAL003.wav, level: 25 dB.
pred: mdac2, true: mdac2, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mdac2, true: mdac2, file: sa2, noise: SIGNAL018.wav, level: 25 dB.
pred: mdas0, true: mdas0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mdas0, true: mdas0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mdaw1, true: mdaw1, file: sa1, noise: SIGNAL023.wav, level: 25 dB.
pred: mdaw1, true: mdaw1, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mdbb0, true: mdbb0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mdbb0, true: mdbb0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mdbb1, true: mdbb1, file: sa1, noise: SIGNAL006.wav, level: 25 dB.
pred: mdbb1, true: mdbb1, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mdbp0, true: mdbp0, file: sa1, noise: SIGNAL004.wav, level: 25 dB.
pred: mdbp0, true: mdbp0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mdcd0, true: mdcd0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mdcd0, true: mdcd0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mdcm0, true: mdcm0, file: sa1, noise: SIGNAL020.wav, level: 25 dB.
pred: mdcm0, true: mdcm0, file: sa2, noise: SIGNAL007.wav, level: 25 dB.
pred: mddc0, true: mddc0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mddc0, true: mddc0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mrcz0, true: mded0, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mded0, true: mded0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mdef0, true: mdef0, file: sa1, noise: SIGNAL013.wav, level: 25 dB.
pred: mdef0, true: mdef0, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mdem0, true: mdem0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: mdem0, true: mdem0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mdhl0, true: mdhl0, file: sa1, noise: SIGNAL016.wav, level: 25 dB.
pred: mdhl0, true: mdhl0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mdhs0, true: mdhs0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mdhs0, true: mdhs0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mdjm0, true: mdjm0, file: sa1, noise: SIGNAL013.wav, level: 25 dB.
pred: mdjm0, true: mdjm0, file: sa2, noise: SIGNAL007.wav, level: 25 dB.
pred: mdks0, true: mdks0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: mdks0, true: mdks0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mdlb0, true: mdlb0, file: sa1, noise: SIGNAL013.wav, level: 25 dB.
pred: mdlb0, true: mdlb0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mdlc0, true: mdlc0, file: sa1, noise: SIGNAL009.wav, level: 25 dB.
pred: mdlc0, true: mdlc0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mdlc1, true: mdlc1, file: sa1, noise: SIGNAL016.wav, level: 25 dB.
pred: mdlc1, true: mdlc1, file: sa2, noise: SIGNAL014.wav, level: 25 dB.
pred: mdlc2, true: mdlc2, file: sa1, noise: SIGNAL014.wav, level: 25 dB.
pred: mdlc2, true: mdlc2, file: sa2, noise: SIGNAL019.wav, level: 25 dB.
pred: mdld0, true: mdld0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mdld0, true: mdld0, file: sa2, noise: SIGNAL010.wav, level: 25 dB.
pred: mrjh0, true: mdlf0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: mrjh0, true: mdlf0, file: sa2, noise: SIGNAL004.wav, level: 25 dB.
pred: mdlh0, true: mdlh0, file: sa1, noise: SIGNAL015.wav, level: 25 dB.
pred: mgxp0, true: mdlh0, file: sa2, noise: SIGNAL014.wav, level: 25 dB.
pred: mdlm0, true: mdlm0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: mbpm0, true: mdlm0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mmdm2, true: mdlr0, file: sa1, noise: SIGNAL002.wav, level: 25 dB.
pred: mdlr0, true: mdlr0, file: sa2, noise: SIGNAL018.wav, level: 25 dB.
pred: mdlr1, true: mdlr1, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mdlr1, true: mdlr1, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mdls0, true: mdls0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mdls0, true: mdls0, file: sa2, noise: SIGNAL019.wav, level: 25 dB.
pred: mdma0, true: mdma0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mdma0, true: mdma0, file: sa2, noise: SIGNAL018.wav, level: 25 dB.
pred: mdmt0, true: mdmt0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mdmt0, true: mdmt0, file: sa2, noise: SIGNAL011.wav, level: 25 dB.
pred: mdns0, true: mdns0, file: sa1, noise: SIGNAL011.wav, level: 25 dB.
pred: mdns0, true: mdns0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mdpb0, true: mdpb0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: mdpb0, true: mdpb0, file: sa2, noise: SIGNAL010.wav, level: 25 dB.
pred: mdpk0, true: mdpk0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mdpk0, true: mdpk0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mdps0, true: mdps0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mdps0, true: mdps0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mdrb0, true: mdrb0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mdrb0, true: mdrb0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mdrd0, true: mdrd0, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mdrd0, true: mdrd0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mdrm0, true: mdrm0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mdrm0, true: mdrm0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mdsc0, true: mdsc0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mdsc0, true: mdsc0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mdsj0, true: mdsj0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mdsj0, true: mdsj0, file: sa2, noise: SIGNAL008.wav, level: 25 dB.
pred: mdss0, true: mdss0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mgwt0, true: mdss0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mtkd0, true: mdss1, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mdss1, true: mdss1, file: sa2, noise: SIGNAL017.wav, level: 25 dB.
pred: mdtb0, true: mdtb0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mdtb0, true: mdtb0, file: sa2, noise: SIGNAL007.wav, level: 25 dB.
pred: mdvc0, true: mdvc0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: mdvc0, true: mdvc0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mdwa0, true: mdwa0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: mdwa0, true: mdwa0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mdwd0, true: mdwd0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: mdwd0, true: mdwd0, file: sa2, noise: SIGNAL003.wav, level: 25 dB.
pred: mdwh0, true: mdwh0, file: sa1, noise: SIGNAL017.wav, level: 25 dB.
pred: mdwh0, true: mdwh0, file: sa2, noise: SIGNAL008.wav, level: 25 dB.
pred: mdwk0, true: mdwk0, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mdwk0, true: mdwk0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mdwm0, true: mdwm0, file: sa1, noise: SIGNAL009.wav, level: 25 dB.
pred: mdwm0, true: mdwm0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: meal0, true: meal0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: meal0, true: meal0, file: sa2, noise: SIGNAL007.wav, level: 25 dB.
pred: medr0, true: medr0, file: sa1, noise: SIGNAL013.wav, level: 25 dB.
pred: medr0, true: medr0, file: sa2, noise: SIGNAL017.wav, level: 25 dB.
pred: mefg0, true: mefg0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mefg0, true: mefg0, file: sa2, noise: SIGNAL008.wav, level: 25 dB.
pred: megj0, true: megj0, file: sa1, noise: SIGNAL020.wav, level: 25 dB.
pred: megj0, true: megj0, file: sa2, noise: SIGNAL010.wav, level: 25 dB.
pred: mejl0, true: mejl0, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mejl0, true: mejl0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mejs0, true: mejs0, file: sa1, noise: SIGNAL007.wav, level: 25 dB.
pred: mejs0, true: mejs0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mers0, true: mers0, file: sa1, noise: SIGNAL004.wav, level: 25 dB.
pred: mers0, true: mers0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mesd0, true: mesd0, file: sa1, noise: SIGNAL013.wav, level: 25 dB.
pred: mesd0, true: mesd0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mesg0, true: mesg0, file: sa1, noise: SIGNAL014.wav, level: 25 dB.
pred: mesg0, true: mesg0, file: sa2, noise: SIGNAL015.wav, level: 25 dB.
pred: msem1, true: mesj0, file: sa1, noise: SIGNAL010.wav, level: 25 dB.
pred: mrdd0, true: mesj0, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mkes0, true: mewm0, file: sa1, noise: SIGNAL015.wav, level: 25 dB.
pred: mewm0, true: mewm0, file: sa2, noise: SIGNAL015.wav, level: 25 dB.
pred: mctw0, true: mfer0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mfer0, true: mfer0, file: sa2, noise: SIGNAL009.wav, level: 25 dB.
pred: mfgk0, true: mfgk0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: mfgk0, true: mfgk0, file: sa2, noise: SIGNAL015.wav, level: 25 dB.
pred: mfmc0, true: mfmc0, file: sa1, noise: SIGNAL017.wav, level: 25 dB.
pred: mfmc0, true: mfmc0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mfrm0, true: mfrm0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mfrm0, true: mfrm0, file: sa2, noise: SIGNAL003.wav, level: 25 dB.
pred: mfwk0, true: mfwk0, file: sa1, noise: SIGNAL011.wav, level: 25 dB.
pred: mgwt0, true: mfwk0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mfxs0, true: mfxs0, file: sa1, noise: SIGNAL004.wav, level: 25 dB.
pred: mfxs0, true: mfxs0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mfxv0, true: mfxv0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mfxv0, true: mfxv0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mgaf0, true: mgaf0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mgaf0, true: mgaf0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mgag0, true: mgag0, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mgag0, true: mgag0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mkes0, true: mgak0, file: sa1, noise: SIGNAL016.wav, level: 25 dB.
pred: mgak0, true: mgak0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mrtj0, true: mgar0, file: sa1, noise: SIGNAL010.wav, level: 25 dB.
pred: mgar0, true: mgar0, file: sa2, noise: SIGNAL009.wav, level: 25 dB.
pred: mgaw0, true: mgaw0, file: sa1, noise: SIGNAL020.wav, level: 25 dB.
pred: mgaw0, true: mgaw0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mter0, true: mges0, file: sa1, noise: SIGNAL011.wav, level: 25 dB.
pred: mges0, true: mges0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mgjc0, true: mgjc0, file: sa1, noise: SIGNAL016.wav, level: 25 dB.
pred: mgjc0, true: mgjc0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mgjf0, true: mgjf0, file: sa1, noise: SIGNAL023.wav, level: 25 dB.
pred: mgjf0, true: mgjf0, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mglb0, true: mglb0, file: sa1, noise: SIGNAL016.wav, level: 25 dB.
pred: mglb0, true: mglb0, file: sa2, noise: SIGNAL011.wav, level: 25 dB.
pred: mgmm0, true: mgmm0, file: sa1, noise: SIGNAL016.wav, level: 25 dB.
pred: mgmm0, true: mgmm0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mgrl0, true: mgrl0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mgrl0, true: mgrl0, file: sa2, noise: SIGNAL003.wav, level: 25 dB.
pred: mgrp0, true: mgrp0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mgrp0, true: mgrp0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mgrt0, true: mgrt0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mgrt0, true: mgrt0, file: sa2, noise: SIGNAL019.wav, level: 25 dB.
pred: mgsh0, true: mgsh0, file: sa1, noise: SIGNAL002.wav, level: 25 dB.
pred: mgsh0, true: mgsh0, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mgsl0, true: mgsl0, file: sa1, noise: SIGNAL014.wav, level: 25 dB.
pred: mgsl0, true: mgsl0, file: sa2, noise: SIGNAL007.wav, level: 25 dB.
pred: mgwt0, true: mgwt0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mgwt0, true: mgwt0, file: sa2, noise: SIGNAL018.wav, level: 25 dB.
pred: mgxp0, true: mgxp0, file: sa1, noise: SIGNAL010.wav, level: 25 dB.
pred: mgxp0, true: mgxp0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mhbs0, true: mhbs0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mhbs0, true: mhbs0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mhit0, true: mhit0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mhit0, true: mhit0, file: sa2, noise: SIGNAL008.wav, level: 25 dB.
pred: msrg0, true: mhjb0, file: sa1, noise: SIGNAL002.wav, level: 25 dB.
pred: mhjb0, true: mhjb0, file: sa2, noise: SIGNAL010.wav, level: 25 dB.
pred: mhmg0, true: mhmg0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mhmg0, true: mhmg0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mhmr0, true: mhmr0, file: sa1, noise: SIGNAL004.wav, level: 25 dB.
pred: fcyl0, true: mhmr0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mhpg0, true: mhpg0, file: sa1, noise: SIGNAL017.wav, level: 25 dB.
pred: mhpg0, true: mhpg0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mhrm0, true: mhrm0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mhrm0, true: mhrm0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mhxl0, true: mhxl0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mhxl0, true: mhxl0, file: sa2, noise: SIGNAL017.wav, level: 25 dB.
pred: milb0, true: milb0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: milb0, true: milb0, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mjvw0, true: mjac0, file: sa1, noise: SIGNAL002.wav, level: 25 dB.
pred: mjac0, true: mjac0, file: sa2, noise: SIGNAL008.wav, level: 25 dB.
pred: mjae0, true: mjae0, file: sa1, noise: SIGNAL014.wav, level: 25 dB.
pred: mjae0, true: mjae0, file: sa2, noise: SIGNAL010.wav, level: 25 dB.
pred: mjai0, true: mjai0, file: sa1, noise: SIGNAL004.wav, level: 25 dB.
pred: mjai0, true: mjai0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mjar0, true: mjar0, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mjar0, true: mjar0, file: sa2, noise: SIGNAL007.wav, level: 25 dB.
pred: mjbg0, true: mjbg0, file: sa1, noise: SIGNAL021.wav, level: 25 dB.
pred: mjbg0, true: mjbg0, file: sa2, noise: SIGNAL005.wav, level: 25 dB.
pred: mjbr0, true: mjbr0, file: sa1, noise: SIGNAL010.wav, level: 25 dB.
pred: mjbr0, true: mjbr0, file: sa2, noise: SIGNAL002.wav, level: 25 dB.
pred: mbns0, true: mjda0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mjda0, true: mjda0, file: sa2, noise: SIGNAL014.wav, level: 25 dB.
pred: mjdc0, true: mjdc0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mjdc0, true: mjdc0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mjde0, true: mjde0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mjde0, true: mjde0, file: sa2, noise: SIGNAL009.wav, level: 25 dB.
pred: mjdg0, true: mjdg0, file: sa1, noise: SIGNAL014.wav, level: 25 dB.
pred: mjdg0, true: mjdg0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mjdh0, true: mjdh0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mjdh0, true: mjdh0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mjdm0, true: mjdm0, file: sa1, noise: SIGNAL023.wav, level: 25 dB.
pred: mjdm0, true: mjdm0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mjdm1, true: mjdm1, file: sa1, noise: SIGNAL012.wav, level: 25 dB.
pred: mjdm1, true: mjdm1, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mjeb0, true: mjeb0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mjeb0, true: mjeb0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mjeb1, true: mjeb1, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mjeb1, true: mjeb1, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mjee0, true: mjee0, file: sa1, noise: SIGNAL020.wav, level: 25 dB.
pred: mjee0, true: mjee0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mjes0, true: mjes0, file: sa1, noise: SIGNAL014.wav, level: 25 dB.
pred: mjes0, true: mjes0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mjfc0, true: mjfc0, file: sa1, noise: SIGNAL020.wav, level: 25 dB.
pred: mjfc0, true: mjfc0, file: sa2, noise: SIGNAL024.wav, level: 25 dB.
pred: mjfh0, true: mjfh0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mjfh0, true: mjfh0, file: sa2, noise: SIGNAL023.wav, level: 25 dB.
pred: mjfr0, true: mjfr0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mjfr0, true: mjfr0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mjhi0, true: mjhi0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mjhi0, true: mjhi0, file: sa2, noise: SIGNAL002.wav, level: 25 dB.
pred: mjjb0, true: mjjb0, file: sa1, noise: SIGNAL006.wav, level: 25 dB.
pred: mjjb0, true: mjjb0, file: sa2, noise: SIGNAL004.wav, level: 25 dB.
pred: mjjg0, true: mjjg0, file: sa1, noise: SIGNAL023.wav, level: 25 dB.
pred: mjjg0, true: mjjg0, file: sa2, noise: SIGNAL017.wav, level: 25 dB.
pred: mjjj0, true: mjjj0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mjjj0, true: mjjj0, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mjjm0, true: mjjm0, file: sa1, noise: SIGNAL017.wav, level: 25 dB.
pred: mjjm0, true: mjjm0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mjkr0, true: mjkr0, file: sa1, noise: SIGNAL024.wav, level: 25 dB.
pred: mjkr0, true: mjkr0, file: sa2, noise: SIGNAL005.wav, level: 25 dB.
pred: mjlb0, true: mjlb0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mjlb0, true: mjlb0, file: sa2, noise: SIGNAL010.wav, level: 25 dB.
pred: mjlg1, true: mjlg1, file: sa1, noise: SIGNAL004.wav, level: 25 dB.
pred: mjlg1, true: mjlg1, file: sa2, noise: SIGNAL014.wav, level: 25 dB.
pred: mkcl0, true: mjln0, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mjln0, true: mjln0, file: sa2, noise: SIGNAL004.wav, level: 25 dB.
pred: mjls0, true: mjls0, file: sa1, noise: SIGNAL007.wav, level: 25 dB.
pred: mjls0, true: mjls0, file: sa2, noise: SIGNAL005.wav, level: 25 dB.
pred: mjma0, true: mjma0, file: sa1, noise: SIGNAL008.wav, level: 25 dB.
pred: mjma0, true: mjma0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mjmd0, true: mjmd0, file: sa1, noise: SIGNAL024.wav, level: 25 dB.
pred: mjmd0, true: mjmd0, file: sa2, noise: SIGNAL006.wav, level: 25 dB.
pred: mjmm0, true: mjmm0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mjmm0, true: mjmm0, file: sa2, noise: SIGNAL017.wav, level: 25 dB.
pred: mjmp0, true: mjmp0, file: sa1, noise: SIGNAL009.wav, level: 25 dB.
pred: mjmp0, true: mjmp0, file: sa2, noise: SIGNAL016.wav, level: 25 dB.
pred: mjpg0, true: mjpg0, file: sa1, noise: SIGNAL005.wav, level: 25 dB.
pred: mjpg0, true: mjpg0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mjpm0, true: mjpm0, file: sa1, noise: SIGNAL006.wav, level: 25 dB.
pred: mjpm0, true: mjpm0, file: sa2, noise: SIGNAL001.wav, level: 25 dB.
pred: mjpm1, true: mjpm1, file: sa1, noise: SIGNAL011.wav, level: 25 dB.
pred: mjpm1, true: mjpm1, file: sa2, noise: SIGNAL014.wav, level: 25 dB.
pred: mjra0, true: mjra0, file: sa1, noise: SIGNAL022.wav, level: 25 dB.
pred: majp0, true: mjra0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mjrf0, true: mjrf0, file: sa1, noise: SIGNAL020.wav, level: 25 dB.
pred: mjrf0, true: mjrf0, file: sa2, noise: SIGNAL002.wav, level: 25 dB.
pred: mjrg0, true: mjrg0, file: sa1, noise: SIGNAL019.wav, level: 25 dB.
pred: mjrg0, true: mjrg0, file: sa2, noise: SIGNAL020.wav, level: 25 dB.
pred: mjjg0, true: mjrh0, file: sa1, noise: SIGNAL010.wav, level: 25 dB.
pred: mjrh0, true: mjrh0, file: sa2, noise: SIGNAL009.wav, level: 25 dB.
pred: mjrh1, true: mjrh1, file: sa1, noise: SIGNAL003.wav, level: 25 dB.
pred: mjrh1, true: mjrh1, file: sa2, noise: SIGNAL013.wav, level: 25 dB.
pred: mjrk0, true: mjrk0, file: sa1, noise: SIGNAL024.wav, level: 25 dB.
pred: mjrk0, true: mjrk0, file: sa2, noise: SIGNAL012.wav, level: 25 dB.
pred: mjrp0, true: mjrp0, file: sa1, noise: SIGNAL018.wav, level: 25 dB.
pred: mpmb0, true: mjrp0, file: sa2, noise: SIGNAL022.wav, level: 25 dB.
pred: mjsr0, true: mjsr0, file: sa1, noise: SIGNAL009.wav, level: 25 dB.
pred: mjsr0, true: mjsr0, file: sa2, noise: SIGNAL021.wav, level: 25 dB.
pred: mjsw0, true: mjsw0, file: sa1, noise: SIGNAL001.wav, level: 25 dB.
pred: mjsw0, true: mjsw0, file: sa2, noise: SIGNAL018.wav, level: 25 dB.
pred: mjtc0, true: mjtc0, file: sa1, noise: SIGNAL010.wav, level: 25 dB.
pred: mjtc0, true: mjtc0, file: sa2, noise: SIGNAL018.wav, level: 25 dB.
